,title,link,authors,source,par_num,paragraph
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 14,"throughout the Universe. Such shocks form when a supersonic – faster-than-sound – flow encounters an obstacle, and are seen often in the Universe around stars, supernova remnants, comets, and planets – including our own image credit: ESA; Insets: J. P. Harrington and K. J. Borkowski (University of Maryland), and NASA; NASA and The Hubble Heritage Team (STScI/AURA); NASA, ESA, and R. Kirshner (Harvard-Smithsonian Center for Astrophysics); NASA/ESA, C. R. O'Dell (Rice University) Legend to Figure 20: Clockwise from top left, the four framed images on the left show the Cat's Eye Nebula (NGC 6543), a complex planetary nebula comprising intricate, concentric shells of gas and high-speed jets; a hypersonic shock wave in the star-forming region of the Orion Nebula; the remnant of a once-massive star, a supernova, known as SN 1987A, and one of the brightest exploding stars spotted in the past four centuries; and a bow shock around a young star named LL Ori, located in the Great Nebula in Orion. All of these phenomena, observed by the NASA/ESA Hubble Space Telescope, are sculpted by fast outpourings of material colliding with the surrounding medium, creating complicated, detailed structures in space. The illustration on the right depicts the bow shock around Earth, our planet's shield against cosmic radiation and a giant particle accelerator that transfers and redistributes energy throughout space. Shocks are known to be very efficient particle accelerators, and potentially responsible for creating some of the most energetic particles in the Universe. Using data from ESA's Cluster mission, scientists have revealed the mechanisms at play"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 15,"when this shock transfers energy from one type to another, finding direct evidence of small-scale structures within Earth's magnetic field that are key in helping waves of plasma to 'break'. - The new study used observations from two of the Cluster mission's four spacecraft, which flew in tight formation through Earth's bow shock, sitting just 7 kilometers apart. - The data were gathered on 24 January 2015 at a distance of 90,000 km from Earth, roughly a quarter of the way to the Moon, and reveal properties of the bow shock that were previously unclear due to the lack of such closely spaced in-situ measurements. - When a supersonic flow encounters an obstacle, a shock forms. This is seen often in the Universe around stars, supernova remnants, comets, and planets – including our own. Shocks are known to be very efficient particle accelerators, and potentially responsible for creating some of the most energetic particles in the Universe. - The shock around the Earth, known as the bow shock, is our first line of defence against particles flooding inwards from the cosmos, and our nearest test-bed to study the dynamics of plasma shocks. It exists due to the high, supersonic speeds of solar wind particles, which create a phenomenon somewhat akin to the shock wave formed when a plane breaks the sound speed barrier. - The new study, published today in Science Advances, reveals the mechanisms at play when this shock transfers energy from one type to another. 14) - ""Earth's bow shock is a natural and"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 16,"ideal shock laboratory,"" says lead author Andrew Dimmock of the Swedish Institute of Space Physics in Uppsala, Sweden. ""Thanks to missions like Cluster, we are able to place multiple spacecraft within and around it, covering scales from hundreds to only a few kilometers. This means we can pick apart how the shock changes in space and over time, something that's crucial when characterizing a shock of this type."" Figure 21: Using data from ESA's Cluster mission, scientists have revealed the mechanisms at play when our planet's bow shock – its 'shield' against cosmic radiation and an efficient particle accelerator – transfers energy throughout space (image credit: ESA; Data: A. Dimmock et al. (2019)) Legend to Figure 21: The illustration on the right depicts this bow shock. Such shocks, observed across the cosmos, are known to be very efficient particle accelerators, and potentially responsible for creating some of the most energetic particles in the Universe. The new study found direct evidence of small-scale structures within Earth's magnetic field that are key in helping waves of plasma to 'break'. These waves behave somewhat like a wave in the sea: as a wave approaches the beach, it seems to grow in size as the depth decreases, until it breaks. This is because the crest of the wave moves faster than the trough, causing it to fold over and break. This kind of 'breaking' also occurs – albeit in a more complex way – for waves of plasma, redistributing energy in the process. The inset in the upper left shows"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 17,"an artist's impression of the four Cluster spacecraft, as two of them (Cluster 3 and Cluster 4) took measurements within a particularly thin and variable part of the shock known as the shock ramp on 24 January 2015. The two spacecraft were sitting just 7 km apart, taking in-situ measurements at a never-before-achieved close separation. The graph to the lower left relays the two sets of measurements of the magnetic field – one plotted in red (Cluster 3) and one in white (Cluster 4). Differences in the measured field provide evidence that small-scale magnetic field structures exist within the broader extent of the bow shock. These small structures are key in facilitating the breaking of plasma waves within the shock, and thus the transfer of energy, in this portion of Earth's magnetic environment. - There are several types of shock, defined by the ways in which they transfer kinetic energy into other kinds of energy. In Earth's atmosphere, kinetic energy is transformed into heat as particles collide with one another – but the vast distances at play at our planet's bow shock mean that particle collisions cannot play such a role in energy transfer there, as they are simply too far apart. - This type of shock is thus known as a collisionless shock. Such shocks can exist across a vast range of scales, from millimeters up to the size of a galaxy cluster, and instead transfer energy via processes involving plasma waves and electric and magnetic fields. - ""As well as being collisionless, Earth's bow"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 18,"shock can also be non-stationary,"" adds co-author Michael Balikhin of the University of Sheffield, UK. In a way, it behaves like a wave in the sea: as a wave approaches the beach, it seems to grow in size as the depth decreases, until it breaks – this is because the crest of the wave moves faster than the trough, causing it to fold over and break. This kind of 'breaking' occurs for waves of plasma, too, although the physics is somewhat more complicated."" Figure 22: Substructures in Earth's bow shock (image credit: A. Dimmock et al. (2019)) - To investigate in detail the physical scales at which this wave breaking is initiated – something which was previously unknown – the researchers solicited a special campaign in which two of the four Cluster probes were moved to an unprecedentedly close separation of less than 7 km, gathering high-resolution data from within the shock itself. - Analyzing the data, the team found that the measurements of the magnetic field obtained by the two Cluster spacecraft differed significantly. This direct evidence that small-scale magnetic field structures exist within the broader extent of the bow shock indicate that they are key in facilitating the breaking of plasma waves, and thus the transfer of energy, in this portion of the magnetosphere. - With sizes of a few kilometers, similar to the scales at which electrons rotate around the magnetic field lines, these structures are located in a particularly thin and variable part of the shock, where the properties of the constituent"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 19,"plasma and surrounding fields can change most drastically. - ""This part of the bow shock is known as the shock ramp, and can be as thin as a few kilometers – a finding that was also based on Cluster data a few years back,"" says co-author Philippe Escoubet, who is also ESA project scientist for the Cluster mission. - Launched in 2000, Cluster's four spacecraft fly in formation around the Earth, making it the first space mission able to study, in three dimensions, the physical processes occurring within and in the near vicinity of the Earth's magnetic environment. - ""This kind of study really shows the importance of Cluster as a mission,"" adds Escoubet. ""By achieving incredibly small spacecraft separations – seven kilometers as used in this study and even smaller, down to just three kilometers – Cluster is allowing us to probe our planet's magnetic environment at the smallest scales ever achieved. This advances our understanding of Earth's bow shock and how it acts as a giant particle accelerator – something that is key in our knowledge of the high-energy Universe."" • November 14, 2018: The SPC (Science Program Committee) of ESA has confirmed the continued operations of ten scientific missions in the Agency's fleet up to 2022. After a comprehensive review of their scientific merits and technical status, the SPC has decided to extend the operation of the five missions led by ESA's Science Program: Cluster, Gaia, INTEGRAL, Mars Express, and XMM-Newton. The SPC also confirmed the Agency's contributions to the extended operations of"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 20,"Hinode, Hubble, IRIS, SOHO, and ExoMars TGO. 15) - This includes the confirmation of operations for the 2019–2020 cycle for missions that had been given indicative extensions as part of the previous extension process, and indicative extensions for an additional two years, up to 2022. Note: Every two years, all missions whose approved operations end within the following four years are subject to review by the advisory structure of the Science Directorate. Extensions are granted to missions that satisfy the established criteria for operational status and science return, subject to the level of financial resources available in the science program. These extensions are valid for the following four years, subject to a mid-term review and confirmation after two years. - The decision was taken during the SPC meeting at ESA/ESAC (European Space Astronomy Center) near Madrid, Spain, on 14 November. - ESA's science missions have unique capabilities and are prolific in their scientific output. Cluster, for example, is the only mission that, by varying the separation between its four spacecraft, allows multipoint measurements of the magnetosphere in different regions and at different scales, while Gaia is performing the most precise astrometric survey ever realized, enabling unprecedented studies of the distribution and motions of stars in the Milky Way and beyond. - Many of the science missions are proving to be of great value to pursue investigations that were not foreseen at the time of their launch. Examples include the role of INTEGRAL and XMM-Newton in the follow-up of recent gravitational wave detections, paving the way for"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 21,"the future of multi-messenger astronomy, and the many discoveries of diverse exoplanets by Hubble. - Collaboration between missions, including those led by partner agencies, is also of great importance. The interplay between solar missions like Hinode, IRIS and SOHO provides an extensive suite of complementary instruments to study our Sun; meanwhile, Mars Express and ExoMars TGO are at the forefront of the international fleet investigating the Red Planet. - Another compelling factor to support the extension is the introduction of new modes of operation to accommodate the evolving needs of the scientific community, as well as new opportunities for scientists to get involved with the missions. Table 2: Extended life for ESA's science missions 15) • November 8, 2018: Space weather is no abstract concept – it may happen in space, but its effects on Earth can be significant. To help better forecast these effects, ESA's Cluster mission, a quartet of spacecraft that was launched in 2000, is currently working to understand how our planet is connected to its magnetic environment, and unravelling the complex relationship between the Earth and its parent star. 16) - Despite appearances, the space surrounding our planet is far from empty. The Earth is surrounded by various layers of atmosphere, is constantly bathed in a flow of charged particles streaming out from the Sun, known as the solar wind, and sends its own magnetic field lines out into the cosmos. - This field floods our immediate patch of space, acting as a kind of shield against any extreme and potentially damaging"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 22,"radiation that might come our way. It also defines our planet's magnetosphere, a region of space dominated by Earth's magnetic field and filled with energy that is topped up by the solar wind and sporadically released into the near-Earth environment. - With this comes ‘weather'. We occasionally experience magnetic storms and events that disturb and interact with Earth's radiation belts, atmosphere, and planetary surface. One of the most famous examples of this is the auroras that Earth experiences at its poles. These shimmering sheets of color form as the solar wind disrupts and breaches the upper layers of our atmosphere.   Figure 23: Bright aurora illuminating the sky over Norway (near Tromsø) on 17 February 2013 (image credit: ESA, S. Mazrouei) - Space Weather has a real impact on our activities on Earth, and poses a significant risk to spacefarers – robotic and human alike. - Sudden flurries of high-energy particles emanating from the Sun can contain up to 100 million tons of material; this can penetrate spacecraft walls or affect their electronics, disable satellites, and take down terrestrial electrical transformers and power grids. There are currently about 1800 active satellites circling our planet, and our dependence on space technology is only growing stronger. - ""This highlights a pressing need for more accurate space weather forecasts,"" says Philippe Escoubet, Project Scientist for ESA's Cluster mission. ""To understand and predict this weather, we need to know more about how the Earth and the Sun are connected, and what the magnetic environment around the Earth looks and acts"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 23,"like. This is what Cluster is helping us to do."" - Various spacecraft are investigating the magnetic environment around the Earth and how it interacts with the solar wind. Efforts have been internationally collaborative, from observatories including ESA's Cluster and Swarm missions, NASA's Magnetospheric MultiScale mission (MMS), the Van Allen Probes, and THEMIS (Time History of Events and Macroscale Interactions during Substorms), and the Japanese (JAXA/ISAS) Arase and Geotail missions. Figure 24: The science of space weather: Earth's magnetosphere is a region of space dominated by our planet's magnetic field. The magnetosphere protects Earth from most of the solar wind, a flow of charged particles streaming out from the Sun. However, some particles are able to penetrate this shield and reach the ionosphere, giving rise to space weather effects, including the beautiful polar lights, or auroras, as well as geomagnetic storms. Space weather has a real impact on our activities on Earth, and poses a significant risk to spacefarers – robotic and human alike. Meanwhile, Sun-watching satellites like the ESA/NASA SOHO mission, located at the L1 point between Earth and the Sun, monitor coronal mass ejections leaving the Sun and measure the speed of the solar wind 1.5 million km away from our planet, about 1 hour before it reaches Earth (image credit: ESA) - Cluster comprises four identical spacecraft that fly in a pyramid-like formation, and is able to gather incredibly detailed data on the complex structure and fluctuations of our magnetic environment. - For nearly two decades, this quartet has mapped our magnetosphere and"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 24,"pinpointed flows of cold plasma and interactions with the solar wind, probed our magnetotail – an extension of the magnetosphere that stretches beyond the Earth in the direction opposite to the Sun. The mission also modelled the small-scale turbulence and intricate dynamics of the solar wind itself, and helped to explain the mysteries of Earth's auroras. - While this back catalog of discoveries is impressive enough, Cluster is still producing new insights, especially in the realm of space weather. Recently, the mission has been instrumental in building more accurate models of our planet's magnetic field both close to Earth (at so-called geosynchronous altitudes) and at large distances from Earth's surface – no mean feat. - In addition, ESA's Swarm mission is also providing insight into our planet's magnetic field. Launched in 2013 and comprising three identical satellites, Swarm has been measuring precisely the magnetic signals that stem from Earth's core, mantle, crust and oceans, as well as from the ionosphere and magnetosphere. - ""This kind of research is invaluable,"" adds Escoubet. ""Unexpected or extreme outbursts of space weather can badly damage any satellites we have in orbit around the Earth, so being able to keep better track of them – while simultaneously gaining a better understanding of our planet's dynamic magnetic field structure – is key to their safety."" - Cluster also recently tracked the impact of huge outbursts of highly energetic particles and photons from the outer layers of the Sun known as coronal mass ejections (CMEs). The data showed that CMEs are able to"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 25,"trigger both strong and weak geomagnetic storms as they meet and are deformed at Earth's bow shock– the boundary where the solar wind meets the outer limits of our magnetosphere. - Such storms are extreme events. Cluster explored a specific storm that occurred in September 2017, triggered by two consecutive CMEs separated by 24 hours. It studied how the storm affected the flow of charged particles leaving the polar regions of the ionosphere, a layer of Earth's upper atmosphere, above around 100 km, and found this flow to have increased around the polar cap by more than 30 times. This enhanced flow has consequences for space weather, such as increased drag for satellites, and is thought to be a result of the ionosphere being heated by multiple intense solar flares. - The mission has observed how various other phenomena affect our magnetosphere, too. It spotted tiny, hot, local anomalies in the flow of solar wind that caused the entire magnetosphere to vibrate, and watched the magnetosphere growing and shrinking significantly in size back in 2013, interacting with the radiation belts that encircle our planet as it did so. - Importantly, it also measured the speed of the solar wind at the ‘nose' of the bow shock. These observations connect data gathered near Earth to those obtained by Sun-watching satellites some 1.5 million km away at a location known as Lagrangian Point 1 – such as the ESA/NASA Solar and Heliospheric Observatory (SOHO) and NASA's Advanced Composition Explorer (ACE). These data offer all-important evidence for solar wind"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 26,"dynamics in this complex and unclear region of space. - ""All of this, and more, has really made it possible to better understand the dynamics of Earth's magnetic field, and how it relates to the space weather we see,"" says Escoubet. ""Cluster has produced such wonderful science in the past 18 years – but there's still so much more to come."" • February 8, 2018: As inhabitants of the third rock from the Sun, we have a vested interest in understanding our home planet and its environment. Among the flotilla of spacecraft that have been sent to investigate Earth from space are the four spacecraft of the Cluster mission. Since 2000, they have been tirelessly gathering vital data about the magnetic environment around our planet and, in the process, about one of the most important relationships in the Solar System: the physical connection between the Earth and the Sun. 17) - Cluster was the first mission to study the magnetosphere (the region where Earth's magnetic field dominates) in three dimensions and it has provided important clues about how this complex barrier shapes our atmosphere and interacts with the solar wind – the continuous stream of high-energy particles from the Sun. - The Cluster quartet – four identical spacecraft flying in a pyramid configuration – study the physical processes occurring within and around the magnetosphere. To better understand this region is to better understand how life was and is possible on our planet. Cluster data also provide essential insights for safe air travel, space travel and effective"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 27,"satellite communications. - Most missions studying the magnetosphere focus their efforts around the equator where much of the electric currents flow. The Cluster fleet, however, occupies a polar orbit, sweeping the sky from the magnetosphere to interplanetary space while exploring the dynamic polar regions in unprecedented detail. It is in these regions that the most important interactions between the magnetosphere and the solar wind take place. - Cluster's continuous observations, longevity, unique orbit, and changing configuration as a multi-spacecraft mission make it a key instrument in understanding the complex magnetic environment of the Earth and its finely balanced relationship with the Sun. In this article, we present some of the scientific highlights from this remarkable mission. Some of the scientific highlights from this remarkable mission are presented. 4) Models and maps of the Earth's magnetosphere: Among Cluster's most notable successes has been in its ability to model and map the Earth's magnetosphere, the region where the solar wind and the Earth's magnetic field interact. The powerful magnetic field the Earth produces has the vital job of shielding the atmosphere and surface of the Earth from the Sun's perpetual bombardment of – at times – dangerous energetic particles, and yet how it behaves is still not well understood. The rise of space travel has made mapping this activity a much more important and pressing matter. The magnetosphere acts as a giant energy reservoir, absorbing energy from the solar wind and expelling it violently during magnetic storms. Predicting these outbursts is key to delivering space missions safely. In"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 28,"2014, a study using Cluster data revealed a new model of this mysterious region. The study brought together data from several spacecraft, as well as supporting observations from solar wind probes and ground-based geomagnetic observatories, to develop a model that describes the Earth's magnetic field and its interaction with the solar wind not just theoretically as had been the case previously, but based on actual measurements. Recently, the model has been refined and improved, resulting in even better insight into the structure and dynamics of the magnetosphere close to Earth and in the more distant reaches of the magnetosphere. This kind of global, observation-based, model of the magnetosphere would not have been possible without Cluster's data, which covers much higher latitudes than other missions. Using Cluster data in another way researchers were also able to map the cold plasma, flowing out from the Earth's atmosphere, in three dimensions and more accurately than ever before, a development with particularly important implications for predicting space weather and the dynamics of the magnetosphere. Cold plasma is made up of slow moving, positively charged particles that are created when the Sun strips atmospheric atoms of their electrons leaving behind their positively charged nuclei. These are thought to play an important role in how the storms affect us. However, prior to the study in question the quantity of cold plasma around the Earth was unknown and very difficult to detect. Spacecraft – whose exterior will also be positively charged for the same reason as the cold plasma – repel the plasma,"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 29,"making it easy to miss. Using the unique configuration of the four Cluster spacecraft researchers analyzed anomalies in the data that resulted from the plasma particles being repelled by, and moving around, each spacecraft. The data showed that cold plasma dominates most of the volume of the magnetosphere at least 50-70% of the time, much more than previously thought, and reaches from the top of Earth's atmosphere to at least a quarter of the distance to the Moon. Taking this extra amount of cold plasma into account when creating models for space weather will much improve their accuracy and fill some of the missing gaps that currently exist in knowledge about how plasma might affect solar storms. 5) Mysteries of the magnetosphere: Mapping Earth's complex magnetosphere has also led to new insights about the dynamics of what is known at the magnetotail – the region of the magnetosphere that extends beyond the Earth, away from the Sun. The magnetotail consists of two lobes – northern and southern – containing very few particles and separated by a plasma sheet. This sheet has a much higher density of charged particles than the lobes and a magnetic field which, while weaker, varies hugely in amplitude. For a long time it has been theorized that these variations are caused by oscillations in the sheet's current but the origins of the oscillations were unknown. In 2004, data from Cluster revealed the origins of the oscillations for the first time and proved that they are not, like so much else in the"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 30,"magnetosphere, caused by external influence but by internal processes. The researchers found waves (dubbed kink-like waves) at the center of the tail with properties unlike any seen before. These waves are emitted and propagate outwards causing the oscillations observed. The mysterious oscillation of the magnetotail's plasma sheet is not the only mystery to be solved by Cluster. In 2015 an international team of scientists set out specifically to solve a fifty-year-old magnetosphere mystery. The mystery at hand was equatorial noise: noisy plasma waves located close to the equatorial plane of Earth's magnetic field. The waves were first observed in 1966 and have since become the most frequently observed waves by spacecraft in the region, yet no one had the evidence for a robust theory of their structure or where they came from – until 2015. When this evidence finally came, the equatorial noise turned out to be far from noisy. In fact, Cluster observations revealed a highly structured and periodic pattern, much more coherent and structured than most plasma waves. The well organized spectroscopic pattern matched the frequencies of protons moving in a circular motion in a uniform magnetic field and thus confirmed that the waves are generated by protons. To get this result required observations over distance and time that were only possible with Cluster's unique configuration and this gave the answers to a mystery that has eluded researchers for half a century. Cluster observes the structure of equatorial noise (14 July 2015, see Figure 35). 6) New view of the solar wind: Cluster not"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 31,"only turns its attention to the Earth's magnetosphere, but also to the external factors that shape it. Key to this is the solar wind, a stream of electrically charged atomic particles, known as plasma, which is ejected by the Sun and travels across the Solar System, carrying its own magnetic field with it. The solar wind travels at speeds of up to 2000 km/hour and reaches temperatures of one million degrees Celsius. Cluster has been used to probe the detail of this wind, zooming in to reveal fine details in the plasma's dynamics and to make extremely detailed observations. One resulting discovery from this zooming in on the Sun's destructive wind is that there are swirls of turbulence within it, even on a very small scale. This turbulence arises from irregularities in the flow of particles and magnetic field lines (Figure 25). The turbulence was uncovered using just two of the four Cluster satellites and showed for the first time that the solar wind plasma is extremely structured at this high resolution with turbulent swirls bordered by a sheet of electric current just 20 km across. This small-scale phenomena has a big effect on how the plasma behaves and it is thought to be these cascades of energy that contribute to the overall heating of the solar wind. Figure 25: Turbulent swirls in the solar wind [image credit: Background graphic: ESA/ATG Medialab; inset: J. Dorelli (NASA)] 7) More a sieve than a barrier: New insights into the magnetosphere and the solar wind are a key output"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 32,"of the Cluster mission, but it is in studying the interactions between the two that the mission really makes it mark. Cluster has redefined how we think about the magnetosphere with the discovery that, when it comes to the solar wind, our trusted shield is more a sieve than a barrier and is penetrated in numerous places, and in numerous ways, by the solar wind's onslaught of charged particles. It has been known for some time that there are locations on the outer region of the magnetosphere, known as the magnetopause, where the solar wind particles are able to penetrate. This occurs at points where the Earth's magnetic field and the magnetic field of the Sun – the interplanetary magnetic field – are pointing in opposite directions; one to the south, the other to the north. At these points a process known as reconnection, where field lines break and reconnect to others around them, takes place, essentially creating a door in the magnetopause for the solar wind particles to enter through. This explains the presence of reservoirs of high-energy particles under these areas in the magnetopause but for some time scientists remained puzzled as to why these reservoirs are also found in areas where the two magnetic fields at the magnetopause are aligned and should therefore create an impenetrable barrier. It was in 2004 that Cluster solved this mystery when researchers discovered giant vortices of gas at the magnetopause boundary in areas where the Earth and interplanetary magnetic field lines were aligned. These huge swirls of"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 33,"plasma are formed by what are known as Kelvin-Helmholtz waves, which occur when two flows of material are aligned but travelling at different speeds causing them to slip past one another. This results in vortices of material up to 40 000 km across containing superheated material with the energy to drill through the magnetopause. Figure 26: 3D cut-away view of Earth's magnetosphere with Kelvin-Helmholtz vortices in Earth's magnetosphere (image credit: H. Hasegawa (Dartmouth College)) These finding have been further developed since, most notably in 2012 with the discovery of Kelvin-Helmholtz waves at other latitudes and orientations of the interplanetary magnetic field, and further analysis of the spatial structures and characteristics of them. Complementing these findings, Cluster scientists have gained startling new insights into reconnection, the more established process for penetration of the magnetosphere. In reconnection, two parallel field lines with fields pointing in opposite directions collide, snap, and reconnect to form an entirely new magnetic topography which, in the case of the magnetopause, creates an open door for the solar wind to penetrate. Despite being key to many theories and observations the heart of this physical process, the point where the magnetic field lines break and reform, had not been observed in situ until 2006. The restricting factor for making this observation was that you need at least four simultaneous observations in order to characterize it, a functionality that only Cluster could provide. Using Cluster, scientists have now successfully characterized this point, known as the magnetic null, in three dimensions and its physical properties and topology"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 34,"have been described for the first time – in this case with a spatial extent of 500 km. In 2017, scientists reported another surprising finding made with Cluster data: contrary to the consensus at the time, most of the energy dissipated during a reconnection event is not released at the crossings, or X-lines, between the two plasma flows but rather in swirling vortices, or O-lines, where magnetic field lines bundle up and spiral together. The finding is an important step in the process of understanding the mechanisms that accelerate particles in space plasma. Although there are several ways through the magnetopause and the potential damage of the solar wind is undeniable, some of the most dangerous particles in the magnetosphere don't come from outside but are formed from within. The aptly named highly energetic particles known as killer electrons, found in Earth's outer radiation belt, are some of the most disruptive in the magnetosphere and can cause havoc for satellites. Luckily, satellite orbits can be adjusted to avoid these belts, or their key technology can be shut down when they transit through, but during solar storms the number of killer electrons swells and they can relocate, potentially causing mayhem. In 2004 scientists finally disentangled what causes these killer electrons to occur when Cluster observed the process first hand. They found that first, a shock wave from a solar storm hits the Earth's magnetic field causing it to compress and accelerate electrons within the magnetosphere. Then, immediately afterwards, Earth's magnetic field lines vibrate at ultra-low frequencies to"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 35,"further accelerate the electrons – and all that can happen in just 15 minutes. This discovery is key to improving the predictions about radiation in near-Earth space that keep satellites and astronauts safe. Cluster may have shown us the dangers within the magnetosphere, and that it is not quite as impenetrable as we once thought, but the shielding effect that our magnetic field affords us should not be undervalued. Indeed, in 2012 Cluster worked with Mars Express to compare the effects of the same gust of solar wind on the atmospheres of Mars and Earth and found that Earth's magnetic field is essential for keeping our atmosphere in place. Observing both planets during a chance alignment showed that Mars' atmosphere lost oxygen at a rate ten times that of Earth, a difference which, over time, could explain some of the differences in atmosphere between the two planets and why ours was able to foster life. 8) Understanding auroras: Knowledge about the relationship between the magnetosphere and the solar wind, and the mechanisms by which plasma travels across the magnetopause is key to understanding the processes behind space weather phenomena such as magnetic storms and auroras. Auroras are among the most famous features of our skies, and they are certainly a stunning visual display of the Sun's effect on Earth, but they are still not well understood. Cluster has, however, helped to shed light on some of their mysterious behaviors. Auroras are a consequence of the solar wind penetrating the magnetopause when magnetic reconnection occurs. These high-energy"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 36,"particles then travel along Earth's magnetic field lines and strike atoms high in the atmosphere creating the light displays we see from the surface. Viewers are most likely to catch this display at 65-70 degrees north or south of the equator, encircling the polar caps in a region known as the auroral oval. However, if the Sun's magnetic field arrives at Earth with a certain orientation aurora can occur at higher latitudes, and the origin of these auroras are much less understood. In 2014 Cluster worked with NASA's IMAGE satellite to explain the workings of very high latitude auroras known as ""theta auroras"". With the Cluster satellites located in the southern hemisphere magnetic lobe, and the IMAGE spacecraft having a wide-field view of the southern hemisphere, aurora researchers observed the phenomena more fully than ever before and could finally reveal its origin. They discovered that the lobe, an area of the magnetosphere which is usually filled with cold, unenergetic, plasma, does in some cases fill up with hot plasma when magnetic reconnection occurs on the night side of the Earth, thus closing the field lines and trapping the plasma within. Because the field lines are closed the solar wind can no longer enter and yet, as Cluster observed this strangely energetic plasma IMAGE simultaneously observed the theta aurora, proving the build-up of hot plasma to be the origin of these rare auroras. This is not the only aurora mystery that Cluster has unravelled. In 2015 Cluster revealed, for the first time, the relationship between the bright"
0,Cluster,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cluster,EoPortal,EoPortal,Status of the Cluster-II mission 37,"auroras we are familiar with and the less familiar black auroras, the dark patches which stretch between their colorful cousins. In 2001 Cluster made the first ever observations of the dark auroras and revealed that the electron population of the ionosphere – the ionized region of the atmosphere where the auroras occur – becomes depleted in these dark regions. These black auroras are not the result of particles entering our atmosphere down magnetic field lines and striking atoms, as is the case with colored auroras, but of particles escaping in the other direction, emptying the ionosphere as they go. Fourteen years later, in 2015, scientists were able to use Cluster to develop the first accurate model of the electric fields and currents within black auroras and to demonstrate the relationship between the currents that bring particles from the magnetosphere to the ionosphere – creating auroras – and those that suck the particles from the ionosphere to the magnetosphere – creating dark auroras. Understanding how the magnetosphere and ionosphere exchange particles is not just an exercise in satisfying curiosity. Changes in the number of electrons in the ionosphere can affect GPS signals reducing the accuracy of their navigation and timing, and have an impact on the radar and radio communications of aircraft flying over the North Pole. Understanding the ionosphere and being able to make predictions using models like those developed with Cluster is vital in our modern society. 9) Clues to a life-giving atmosphere: Cluster has shown that the Earth's magnetic field plays a vital role"
